

Cancle this reminder	Not Found
It would be a great help buddy	be a great help buddy
Remind me to close my internet at 10:15	close my internet
Call me 3 times	Not Found
Pls change time of second reminder	Not Found
Remind me to take a print out at 5:30	take a print out
And also remind me that I kept my earphones in my pocket of pyjama lolz	I kept my earphones
Can you call me on another number	another number
And remind me at 11 that w stuff is in cupboard behind cloths	w stuff and cupboard behind cloths
What is the reminder for??	What
How many time can u call at 6am	Not Found
Remind me to fill my bottle in half an hour	fill my bottle
2 bar call krna	Not Found
Remind me to finish reading theory in 30 mins	finish reading theory
Remind me to download syllabus for software engineer - TE On Saturday @1030	download syllabus for software engineer - TE
Mr. Sachin can you remind me to purchase some material from Market	purchase some material from Market
Hey remind me to have healthy lunch at 12:15 pm every day	have healthy lunch
Could you set a reminder for me to take a print out and to carry it in a bigger envelope to a meeting?	take a print out and carry it in a bigger envelope to a meeting
Remind to have brkfsst	have brkfsst
Remind me to give Debit card to Preeanka.	give Debit card to Preeanka
Remind me on every Saturday that next day is sunday	Not Found
Can you remind by a message?	Not Found
Can u plz send me the reminder	Not Found
Can i get the details about the new years party	Not Found
Wish Birthday Name: Soumya Date: December 9, 2016 Time: 9 00 AM	Not Found
Can u set this all week	Not Found
Have you any idea about managing facebook pages	managing facebook pages
Please schedule it to 8:30 instead of 8:45	Not Found
You dint remind me at 10:15	Not Found
Please remind me Tuesday 5 pm to collect drivers licence	collect drivers licence
But try to call me more than sending notifications	call me more than sending notifications
Thank you for all the reminders.	Thank you for all the reminders
What happened to my alarms?	What happened to my alarms
But remind me from 8am - 11pm	Not Found
If any reminder than I will tell you	Not Found
Ya sure omkar ....thanks	Not Found
Need a reminder at 1700h today	Not Found
Remind me birthday also on 23rd nov 12 am vikramaditya	Not Found
Yes pls	Not Found
You have been a good reminder till now	Not Found
Remind me to book a ticket at 10:30 am tomorrow	book a ticket
Remind me to speak with Meghna for payment.	speak with Meghna for payment
Why i need information about services in chennai	services in chennai
Plz remind me the above matter again by 11:45 plZ	above matter again
Also call at 10 tomorrow	Not Found
Hey can u remind me for payment of beyant	payment of beyant
Can you please set an reminder for 29 Jan.. Morning 11 am	Not Found
Remind me to courier samples to punjab	courier samples to punjab
Kindly reminder me to send my son to kung Fu classes at 5 in the morning alternate days	send my son to kung Fu classes
Need to call my friend who wants to pay mr	pay mr
haptic is still calling and messaging me. i had stopped it.	haptic and still calling and messaging me and stopped it
Can you please set the alarm for me at 4 am in the morning...	Not Found
I want u to set this reminder for every Wednesday and Sunday	Not Found
One more alarm on the same date	Not Found
good morning..	Not Found
Remind me on 15 jan at 11:30 pm	Not Found
Plz remind me to take Haar for kirtan at 5pm	take Haar for kirtan
Please set reimbursement reminder for 12pm 16th November	Not Found
Hi neha	Not Found
Remind me to Collect ID card from college	Collect ID card from college
You're all set! I'll make sure you're up at 8:39 AM, 8:45 AM, 8:50 AM, 9:00 AM, 9:15 AM and 9:23 AM on Fri, 02 December!	Not Found
Can you close this reminder?	Not Found
Remind me to check reliance results on 16th Jan at 9am	check reliance results
Remind me at 7 pm for going a party	going a party
Remind me to message Malaika at 12pm	message Malaika
Remind me for documents too	documents too
This above scheduled is done please mark it	done please mark it
Tuesday I have an important experiment	I have an important experiment
Remainder for 2 pm today for project charter preparation	project charter preparation
MUJE 8 BAJE PHON KARNA HE.	BAJE PHON KARNA HE
Yes I want to set reminder for 17 Nov 7AM and 16 Dec at 7AM	Not Found
Remind me to Dr Reddy quote	Dr Reddy quote
But how about how much to drink	drink
Right, I want you to remind me to order a Bday cake	order a Bday cake
I want this reminder daly	Not Found
For reminder we will have to online always	we will have to online always
Remind me at 6:30	Not Found
Remind me on 14 jan to tell hostel incharge that i have to leave hostel	tell hostel incharge that i have to leave hostel
U have set it for the morning as well as for the night ??	Not Found
Call appa at 8 am	Call appa
Change timing of reminder	Not Found
Thank you for remembering me	remembering me
Remind me to check Crown it at 3 pm	check Crown it
Okay... Thank you so much for reminding me... I'll try it another time.	Thank you so much for reminding me... I'll try it another time
Got a vibration only for this reminder .. I want a loud tone .. how to set that	Got a vibration only and I want a loud tone
Remind me to buy mobile	buy mobile
U will call only the registered number?	U will call only the registered number
Could u plz set reminder for Monday dated 21 November 2016 to release salary of Nitin inkar	release salary of Nitin inkar
Remind me to book train ticket at 9 45 am today	book train ticket
Please remove my alarms	Not Found
I would like to add some reminders	some reminders
Please remind me tomorrow to reply to Sharad seksaria email, discuss on Ritesh Jain email and finish Goradia presentation	reply to Sharad seksaria email, discuss on Ritesh Jain email and finish Goradia presentation
Remind me tomorrow to fill the nomination form	fill the nomination form
Plz remind me to go to hospital @4pm today	go to hospital
I need two reminders please	Not Found
Set up to do list	Not Found
Samreen, what's your salary for this post? Sorry if it's confidential, just asking coz I heard lot about this start up	what's your salary for this post and coz I heard lot about this start up
Remind me to mail pragya Nsdc tp SPOC and centre SPOC	mail pragya Nsdc tp SPOC and centre SPOC
Will u remember that date	date
How r u going to make me remind?	Not Found
7.50am reminder for tomm	Not Found
Okay set a reminder after 15 minutes	Not Found
Remind me to go to the ?? AT 5P.M. today	Not Found
Remind me to go to market everyday at 9 am and 7 pm	go to market
Can you remind me tomorrow at 11 am to download the movie zindgi na milegi dobara?	download the movie zindgi na milegi dobara
Remind me to do programming at 2:00pm today	do programming
Remind me to purchase scissors	purchase scissors
Yup I'm interested in set to do stuff	do stuff
Remind me today prateek birtday	Not Found
remind me Abys birthdayyy on 12am	Abys birthdayyy
Can you please set this schedule for whole week	Not Found
Remind me at 1 in afternoon tomorrow that that I have to take my team for lunch	take my team for lunch
Kindly remind me every 3 hours	Not Found
And plz remind that daily..	Not Found
Remind me to close the gas stove	close the gas stove
Remind me at 4 to travel to mylapore	travel to mylapore
Dude u have to remind me at 9.45pm	remind me
Is this a paid calling service or what	this a paid calling service or what
Jan 7	Not Found
Remind me after 15 minute at 8.15 ok	Not Found
Pl remind me to get a printout at 7pm today	get a printout
Opps..sorry..it will set fo today...on 9th..	it will set fo today...on 9th..
Okz.. Is there any charge involved for reminder?	Okz.. Is there any charge involved
Remind me to follow up vitamin D3 project proposal from Gil on Sunday 27th November 2016 at 1.00 pm	follow up vitamin D3 project proposal
Hey it's nt for am scheduled for pm	Not Found
remind me for tea at 4 pm, today	tea
Remind me 18.30 tomo i have online class	online class
Sorry mam please delete that birthday reminder i made a misstake in date	birthday reminder i made a misstake
Can u set alarm for another person	another person
How to check reminder list	Not Found
Yr mera koi alarm hai kya?	Yr mera koi alarm hai kya
Remind me to take my tablets at 10:30pm please	take my tablets
Can you SMS me on a different number as a reminder	Not Found
Remind me to buy eggs at 5:28 pm today	buy eggs
Set the alarm for 2:45 am	Not Found
Remind me to prepare sop on Sunday	prepare sop
Submit pto form tonight 10. 45 pm reminder	Not Found
Remind me to write blog	write blog
Reminder me after every one hour	Not Found
Thanks priyanka for the reminder	Not Found
Good morning anjali. Please remind me at 2 p.m to talk with satyapaul	talk with satyapaul
Can you set one more alarm	Not Found
Can you remind me daily till 10th of dec at 9 pm to pick up food	pick up food
can you set a reminder for me	Not Found
Can u arrange a daily mrng reminder for feeding birds	Not Found
any reminder for me	Not Found
9880760104	Not Found
Wish Birthday Name: Mili Date: November 14, 2016 Time: 1 00 am	Not Found
Can u remind me at 5 pm today	Not Found
I want a reminder for my trip to some where on the 24th of Dec 2016	my trip to some where
Hey there! Set up a reminder of The UK University Fair for November 16	Not Found
Akash would you be calling on the app or to my mobile	calling on the app or to my mobile
remind me every alternate day to take weight	take weight
Well is there a reminder that can remind me to sleep!	Well and sleep!
Reminder tomorrow at 12 pm about hiring staff	hiring staff
Thank you These remainders are really helping me to stay hydrated	stay hydrated
Can you call me 2 or 3 times	Not Found
I need one more reminder for exam prepration	exam prepration
What about before 10 am and after 8 pm	What about
Plz change my alarm from 6:50PM to 8:00 PM	Not Found
How to reminder year by year	Not Found
Remind me to take 3600 by tomorrow morning 8 am	take 3600
Tell me how to edit my reminders	how to edit my reminders
Remind me about pool at 18:30	pool
